account_id,account_number,customer_id,institution_id,branch_id,product_id,open_date,close_date,account_status,currency,credit_limit,original_principal,is_joint_account
4042,ACCT-00004042,1975,1,26,11,2022-09-08,,Open,CAD,,15000,False
4043,ACCT-00004043,1975,4,166,2,2024-05-07,,Open,CAD,,,False
4044,ACCT-00004044,1975,2,50,7,2025-01-29,,Open,CAD,10000,,False
4045,ACCT-00004045,1976,2,87,1,2021-04-22,,Frozen,CAD,,,False
4046,ACCT-00004046,1976,1,1,11,2024-08-15,,Open,CAD,,15000,False
4047,ACCT-00004047,1976,2,57,8,2025-10-11,,Open,CAD,5000,,False
4048,ACCT-00004048,1977,5,203,1,2025-06-14,,Open,CAD,,,False
4049,ACCT-00004049,1977,1,15,13,2025-06-14,,Open,CAD,,65000,False
4050,ACCT-00004050,1978,4,137,1,2024-11-12,,Open,CAD,,,True
4051,ACCT-00004051,1978,2,77,12,2024-11-12,,Open,CAD,,35000,False
4052,ACCT-00004052,1979,2,62,3,2024-10-09,,Open,CAD,,,False
4053,ACCT-00004053,1979,1,31,5,2024-09-16,,Open,CAD,,,False
4054,ACCT-00004054,1980,1,34,6,2024-09-08,,Open,CAD,,,False
4055,ACCT-00004055,1980,2,72,3,2025-09-04,,Open,CAD,,,False
4056,ACCT-00004056,1980,4,166,1,2021-06-03,,Open,CAD,,,False
4057,ACCT-00004057,1981,2,88,1,2023-09-21,,Dormant,CAD,,,False
4058,ACCT-00004058,1982,5,189,2,2021-06-27,,Open,CAD,,,False
4059,ACCT-00004059,1982,6,213,14,2021-06-27,,Open,CAD,,,False
4060,ACCT-00004060,1983,1,22,3,2023-04-03,,Open,CAD,,,False
4061,ACCT-00004061,1983,3,128,12,2022-05-15,,Open,CAD,,550000,False
4062,ACCT-00004062,1984,2,73,14,2023-12-22,,Open,CAD,,,False
4063,ACCT-00004063,1984,4,161,6,2023-12-22,,Open,CAD,,,False
4064,ACCT-00004064,1984,4,159,1,2025-07-05,,Open,CAD,,,False
4065,ACCT-00004065,1985,1,27,3,2022-07-06,,Open,CAD,,,False
4066,ACCT-00004066,1986,4,153,3,2025-09-29,,Open,CAD,,,False
4067,ACCT-00004067,1987,2,63,1,2022-07-20,,Open,CAD,,,True
4068,ACCT-00004068,1987,1,19,5,2022-07-20,,Open,CAD,,,False
4069,ACCT-00004069,1987,5,185,14,2022-07-20,,Open,CAD,,,False
4070,ACCT-00004070,1987,2,81,12,2024-06-24,,Open,CAD,,350000,True
4071,ACCT-00004071,1988,1,44,2,2025-10-01,,Open,CAD,,,False
4072,ACCT-00004072,1988,6,224,15,2025-10-01,,Open,CAD,,,False
4073,ACCT-00004073,1989,1,6,15,2024-04-02,,Open,CAD,,,False
4074,ACCT-00004074,1989,4,162,7,2024-04-02,,Open,CAD,2000,,False
4075,ACCT-00004075,1989,1,9,10,2024-04-02,,Open,CAD,,15000,False
4076,ACCT-00004076,1989,5,206,5,2024-04-02,,Open,CAD,,,False
4077,ACCT-00004077,1990,6,224,5,2023-10-15,,Open,CAD,,,True
4078,ACCT-00004078,1991,6,214,3,2020-12-27,,Open,CAD,,,False
4079,ACCT-00004079,1991,2,90,8,2024-11-16,2025-04-25,Closed,CAD,5000,,False
4080,ACCT-00004080,1992,5,188,5,2021-02-08,,Dormant,CAD,,,False
4081,ACCT-00004081,1992,3,105,3,2020-03-27,,Dormant,CAD,,,False
4082,ACCT-00004082,1992,2,60,15,2022-04-19,,Open,CAD,,,False
4083,ACCT-00004083,1992,1,45,14,2021-01-21,,Open,CAD,,,False
4084,ACCT-00004084,1993,2,75,2,2023-07-23,,Open,CAD,,,False
4085,ACCT-00004085,1994,3,94,1,2020-12-28,,Open,CAD,,,False
4086,ACCT-00004086,1994,3,113,8,2022-07-30,,Open,CAD,10000,,False
4087,ACCT-00004087,1994,4,143,14,2024-11-17,,Open,CAD,,,False
4088,ACCT-00004088,1995,6,214,3,2024-02-02,,Open,CAD,,,False
4089,ACCT-00004089,1996,4,154,3,2023-11-24,,Dormant,CAD,,,False
4090,ACCT-00004090,1996,4,157,7,2022-11-09,,Open,CAD,20000,,False
4091,ACCT-00004091,1997,1,24,2,2021-01-01,,Open,CAD,,,False
4092,ACCT-00004092,1998,3,114,3,2024-04-05,,Open,CAD,,,False
4093,ACCT-00004093,1998,1,18,7,2025-01-18,,Dormant,CAD,3000,,False
4094,ACCT-00004094,1999,5,208,6,2022-07-30,,Open,CAD,,,False
4095,ACCT-00004095,1999,4,158,5,2024-01-01,,Open,CAD,,,False
4096,ACCT-00004096,2000,3,129,7,2024-10-19,,Open,CAD,3000,,False
4097,ACCT-00004097,2000,3,105,3,2024-05-17,,Open,CAD,,,False
4098,ACCT-00004098,2000,4,140,9,2024-05-17,,Open,CAD,3000,,False
4099,ACCT-00004099,2001,3,119,1,2025-03-27,2025-11-10,Closed,CAD,,,False
4100,ACCT-00004100,2001,2,59,3,2024-02-27,,Open,CAD,,,False
4101,ACCT-00004101,2002,1,12,9,2025-02-08,,Open,CAD,3000,,False
4102,ACCT-00004102,2002,1,9,1,2022-08-21,,Open,CAD,,,False
4103,ACCT-00004103,2003,2,79,1,2025-05-13,,Open,CAD,,,False
4104,ACCT-00004104,2003,2,73,10,2023-05-12,,Open,CAD,,550000,False
4105,ACCT-00004105,2003,4,153,11,2023-04-29,,Open,CAD,,35000,True
4106,ACCT-00004106,2004,6,226,2,2025-03-01,,Open,CAD,,,False
4107,ACCT-00004107,2004,1,40,9,2024-11-13,,Open,CAD,5000,,False
4108,ACCT-00004108,2005,1,44,3,2020-09-15,,Open,CAD,,,False
4109,ACCT-00004109,2006,4,140,1,2024-01-10,,Open,CAD,,,False
4110,ACCT-00004110,2006,4,161,6,2022-09-22,,Open,CAD,,,True
4111,ACCT-00004111,2006,3,126,2,2021-02-26,,Open,CAD,,,False
4112,ACCT-00004112,2007,4,143,2,2023-12-29,,Open,CAD,,,False
4113,ACCT-00004113,2008,1,23,2,2024-11-25,,Open,CAD,,,False
4114,ACCT-00004114,2008,1,13,13,2024-09-07,,Open,CAD,,35000,False
4115,ACCT-00004115,2008,2,90,7,2023-10-28,,Open,CAD,10000,,True
4116,ACCT-00004116,2009,3,102,3,2021-04-11,,Open,CAD,,,False
4117,ACCT-00004117,2009,3,95,9,2021-04-11,,Open,CAD,1000,,False
4118,ACCT-00004118,2010,3,104,2,2024-01-12,,Open,CAD,,,True
4119,ACCT-00004119,2011,6,225,3,2025-07-21,,Open,CAD,,,True
4120,ACCT-00004120,2012,2,68,6,2024-09-18,2025-06-05,Closed,CAD,,,False
4121,ACCT-00004121,2012,5,192,14,2024-09-18,,Open,CAD,,,False
4122,ACCT-00004122,2013,5,174,2,2023-11-13,,Open,CAD,,,False
4123,ACCT-00004123,2014,5,205,3,2023-04-30,,Open,CAD,,,False
4124,ACCT-00004124,2014,2,67,7,2023-04-30,,Open,CAD,2000,,False
4125,ACCT-00004125,2015,1,45,2,2023-12-01,,Open,CAD,,,False
4126,ACCT-00004126,2015,2,87,14,2023-12-01,,Open,CAD,,,False
4127,ACCT-00004127,2015,4,139,3,2023-12-01,,Open,CAD,,,False
4128,ACCT-00004128,2016,4,145,9,2023-10-10,,Open,CAD,20000,,False
4129,ACCT-00004129,2016,5,200,2,2025-08-27,,Open,CAD,,,False
4130,ACCT-00004130,2017,6,217,7,2022-08-30,,Open,CAD,1000,,False
4131,ACCT-00004131,2017,4,137,2,2025-06-05,,Open,CAD,,,False
4132,ACCT-00004132,2018,3,122,1,2022-02-14,,Open,CAD,,,False
4133,ACCT-00004133,2018,2,50,15,2022-02-14,,Open,CAD,,,False
4134,ACCT-00004134,2018,1,34,2,2022-02-14,2022-11-28,Closed,CAD,,,False
4135,ACCT-00004135,2019,1,25,3,2024-06-16,,Frozen,CAD,,,False
4136,ACCT-00004136,2019,6,212,15,2024-06-16,,Open,CAD,,,False
4137,ACCT-00004137,2020,2,65,1,2022-12-19,,Open,CAD,,,False
4138,ACCT-00004138,2021,1,30,15,2024-01-21,,Open,CAD,,,False
4139,ACCT-00004139,2021,4,142,3,2024-05-14,,Open,CAD,,,False
4140,ACCT-00004140,2022,2,87,2,2023-10-16,,Frozen,CAD,,,True
4141,ACCT-00004141,2023,4,166,1,2025-05-28,,Frozen,CAD,,,True
4142,ACCT-00004142,2024,6,213,15,2025-08-17,,Open,CAD,,,False
4143,ACCT-00004143,2024,4,138,8,2025-08-17,,Open,CAD,5000,,False
4144,ACCT-00004144,2024,5,185,6,2025-08-17,,Open,CAD,,,False
4145,ACCT-00004145,2025,4,134,7,2024-07-09,,Open,CAD,5000,,False
4146,ACCT-00004146,2025,3,110,6,2024-07-09,,Open,CAD,,,False
4147,ACCT-00004147,2026,4,138,10,2020-11-14,,Open,CAD,,15000,False
4148,ACCT-00004148,2026,3,100,2,2020-11-14,2021-11-11,Closed,CAD,,,False
4149,ACCT-00004149,2026,1,43,7,2023-03-31,,Open,CAD,3000,,False
4150,ACCT-00004150,2027,2,85,1,2025-07-01,,Open,CAD,,,False
4151,ACCT-00004151,2028,5,189,3,2020-10-02,,Open,CAD,,,False
4152,ACCT-00004152,2028,6,222,2,2020-10-02,,Open,CAD,,,False
4153,ACCT-00004153,2029,2,67,1,2024-08-24,,Open,CAD,,,False
4154,ACCT-00004154,2030,4,151,3,2025-02-24,,Open,CAD,,,False
4155,ACCT-00004155,2031,4,147,3,2025-03-26,,Open,CAD,,,False
4156,ACCT-00004156,2032,2,85,1,2022-01-16,,Open,CAD,,,False
4157,ACCT-00004157,2032,2,57,4,2023-10-31,,Open,USD,,,True
4158,ACCT-00004158,2032,4,157,14,2020-07-13,,Open,CAD,,,False
4159,ACCT-00004159,2033,5,208,2,2020-12-29,,Open,CAD,,,False
4160,ACCT-00004160,2034,4,159,1,2023-08-13,,Open,CAD,,,False
4161,ACCT-00004161,2035,1,18,7,2025-07-01,,Open,CAD,7500,,True
4162,ACCT-00004162,2035,2,70,4,2021-05-24,,Open,USD,,,False
4163,ACCT-00004163,2035,1,25,3,2025-06-12,,Frozen,CAD,,,False
4164,ACCT-00004164,2036,4,165,1,2025-04-13,,Open,CAD,,,False
4165,ACCT-00004165,2036,5,205,9,2022-03-11,,Open,CAD,2000,,True
4166,ACCT-00004166,2037,1,43,5,2022-08-06,,Open,CAD,,,False
4167,ACCT-00004167,2037,2,55,15,2025-05-04,,Open,CAD,,,False
4168,ACCT-00004168,2037,2,68,3,2023-06-04,,Dormant,CAD,,,False
4169,ACCT-00004169,2038,1,40,10,2022-11-22,,Frozen,CAD,,350000,False
4170,ACCT-00004170,2038,5,178,2,2022-11-22,2024-06-23,Closed,CAD,,,False
4171,ACCT-00004171,2038,4,170,1,2023-11-04,,Open,CAD,,,False
4172,ACCT-00004172,2039,6,216,1,2024-11-15,,Dormant,CAD,,,False
4173,ACCT-00004173,2039,5,191,10,2023-07-17,,Dormant,CAD,,65000,False
4174,ACCT-00004174,2040,6,213,5,2023-03-22,,Open,CAD,,,False
4175,ACCT-00004175,2041,4,155,1,2025-11-24,,Open,CAD,,,False
4176,ACCT-00004176,2042,2,80,1,2024-04-16,,Open,CAD,,,False
4177,ACCT-00004177,2042,5,173,8,2023-09-01,2025-09-07,Closed,CAD,10000,,False
4178,ACCT-00004178,2043,2,56,2,2024-07-18,,Open,CAD,,,False
4179,ACCT-00004179,2044,6,220,3,2025-08-07,,Open,CAD,,,False
4180,ACCT-00004180,2045,1,16,1,2022-12-13,,Open,CAD,,,False
4181,ACCT-00004181,2045,4,140,13,2022-12-13,,Open,CAD,,15000,False
4182,ACCT-00004182,2045,3,118,2,2024-03-08,,Open,CAD,,,False
4183,ACCT-00004183,2045,5,192,8,2022-12-31,,Open,CAD,1000,,False
4184,ACCT-00004184,2046,1,19,4,2025-04-24,,Open,USD,,,False
4185,ACCT-00004185,2046,3,120,2,2024-09-28,,Open,CAD,,,False
4186,ACCT-00004186,2046,2,89,15,2022-12-10,,Open,CAD,,,False
4187,ACCT-00004187,2047,6,217,3,2025-10-03,,Open,CAD,,,False
4188,ACCT-00004188,2048,2,56,11,2024-03-31,,Open,CAD,,35000,False
4189,ACCT-00004189,2048,4,148,1,2022-02-25,,Open,CAD,,,False
4190,ACCT-00004190,2049,1,15,1,2020-11-12,,Open,CAD,,,True
4191,ACCT-00004191,2049,1,21,12,2025-04-24,,Open,CAD,,550000,False
4192,ACCT-00004192,2050,4,162,5,2025-09-10,,Open,CAD,,,False
4193,ACCT-00004193,2050,5,207,6,2025-09-10,,Open,CAD,,,False
4194,ACCT-00004194,2050,4,158,3,2025-09-10,,Open,CAD,,,False
4195,ACCT-00004195,2051,5,196,1,2025-08-29,,Open,CAD,,,False
4196,ACCT-00004196,2051,1,22,9,2025-08-29,,Open,CAD,7500,,False
4197,ACCT-00004197,2051,5,199,3,2025-08-29,,Open,CAD,,,False
4198,ACCT-00004198,2052,4,156,1,2022-03-27,,Open,CAD,,,False
4199,ACCT-00004199,2053,4,162,1,2025-05-03,,Open,CAD,,,False
4200,ACCT-00004200,2054,2,90,3,2025-07-02,,Open,CAD,,,False
4201,ACCT-00004201,2054,3,122,8,2025-07-02,,Open,CAD,20000,,False
4202,ACCT-00004202,2054,4,139,2,2025-07-02,,Open,CAD,,,False
4203,ACCT-00004203,2055,1,41,3,2025-07-30,,Open,CAD,,,False
4204,ACCT-00004204,2055,3,123,1,2025-07-30,,Open,CAD,,,False
4205,ACCT-00004205,2055,4,153,9,2025-07-30,,Open,CAD,2000,,False
4206,ACCT-00004206,2056,1,27,7,2023-11-22,2024-04-19,Closed,CAD,3000,,False
4207,ACCT-00004207,2056,5,190,2,2023-11-22,,Open,CAD,,,False
4208,ACCT-00004208,2057,4,162,3,2024-09-30,,Open,CAD,,,False
4209,ACCT-00004209,2057,2,87,12,2024-09-30,,Open,CAD,,35000,False
4210,ACCT-00004210,2057,3,114,9,2024-09-30,,Dormant,CAD,5000,,False
4211,ACCT-00004211,2058,1,31,2,2025-11-30,,Open,CAD,,,False
4212,ACCT-00004212,2058,1,25,3,2023-08-20,,Open,CAD,,,False
4213,ACCT-00004213,2058,2,64,1,2023-08-20,,Open,CAD,,,False
4214,ACCT-00004214,2059,2,72,1,2025-06-22,,Open,CAD,,,False
4215,ACCT-00004215,2060,1,32,3,2022-02-07,,Open,CAD,,,False
4216,ACCT-00004216,2061,4,166,9,2022-09-20,,Open,CAD,7500,,False
4217,ACCT-00004217,2061,1,41,7,2023-03-23,2023-07-23,Closed,CAD,15000,,False
4218,ACCT-00004218,2061,1,39,1,2021-11-14,,Open,CAD,,,False
4219,ACCT-00004219,2061,2,47,14,2021-09-15,,Open,CAD,,,False
4220,ACCT-00004220,2062,2,79,1,2025-12-04,,Open,CAD,,,False
4221,ACCT-00004221,2063,2,51,3,2024-02-03,,Open,CAD,,,False
4222,ACCT-00004222,2063,1,22,1,2024-07-18,,Open,CAD,,,False
4223,ACCT-00004223,2064,6,215,2,2022-08-19,,Open,CAD,,,False
4224,ACCT-00004224,2065,2,59,1,2024-04-21,,Open,CAD,,,False
4225,ACCT-00004225,2065,2,74,2,2024-04-21,,Open,CAD,,,False
4226,ACCT-00004226,2066,3,119,11,2023-10-26,,Open,CAD,,350000,False
4227,ACCT-00004227,2066,5,204,6,2021-03-08,,Open,CAD,,,False
4228,ACCT-00004228,2067,1,10,1,2021-09-01,,Open,CAD,,,False
4229,ACCT-00004229,2067,3,91,3,2022-05-10,,Open,CAD,,,False
4230,ACCT-00004230,2068,5,193,12,2024-03-07,,Open,CAD,,15000,False
4231,ACCT-00004231,2068,2,89,3,2024-03-07,,Open,CAD,,,False
4232,ACCT-00004232,2069,2,57,3,2021-12-28,,Open,CAD,,,False
4233,ACCT-00004233,2069,3,99,1,2023-07-28,,Open,CAD,,,False
4234,ACCT-00004234,2070,6,218,2,2025-03-10,,Open,CAD,,,False
4235,ACCT-00004235,2070,2,77,9,2022-01-26,,Open,CAD,5000,,False
4236,ACCT-00004236,2071,5,193,5,2025-05-15,,Dormant,CAD,,,False
4237,ACCT-00004237,2072,3,107,7,2025-11-27,,Open,CAD,7500,,False
4238,ACCT-00004238,2072,3,116,3,2022-11-03,,Open,CAD,,,False
4239,ACCT-00004239,2073,2,59,1,2023-02-25,,Open,CAD,,,False
4240,ACCT-00004240,2074,2,52,1,2024-10-29,,Open,CAD,,,False
4241,ACCT-00004241,2074,3,94,3,2024-10-29,,Open,CAD,,,False
4242,ACCT-00004242,2074,4,151,11,2025-07-26,,Open,CAD,,25000,False
4243,ACCT-00004243,2075,5,200,3,2024-12-11,,Open,CAD,,,False
4244,ACCT-00004244,2076,1,8,2,2022-03-21,,Open,CAD,,,False
4245,ACCT-00004245,2076,1,35,4,2022-10-07,,Open,USD,,,False
4246,ACCT-00004246,2077,4,135,3,2024-08-01,,Open,CAD,,,False
4247,ACCT-00004247,2078,5,208,2,2025-06-25,,Open,CAD,,,False
4248,ACCT-00004248,2078,1,34,15,2025-06-25,,Open,CAD,,,False
4249,ACCT-00004249,2079,1,15,3,2023-09-04,,Open,CAD,,,False
4250,ACCT-00004250,2079,4,169,2,2024-10-27,,Open,CAD,,,False
4251,ACCT-00004251,2079,5,186,7,2023-09-04,,Open,CAD,10000,,False
4252,ACCT-00004252,2080,5,189,10,2022-05-25,,Open,CAD,,35000,False
4253,ACCT-00004253,2080,2,66,3,2025-04-24,,Open,CAD,,,False
4254,ACCT-00004254,2081,2,86,3,2024-03-21,,Open,CAD,,,False
4255,ACCT-00004255,2082,1,31,1,2024-06-29,,Open,CAD,,,True
4256,ACCT-00004256,2083,5,181,1,2025-03-12,,Open,CAD,,,False
4257,ACCT-00004257,2084,6,213,2,2020-10-15,,Open,CAD,,,True
4258,ACCT-00004258,2084,3,124,12,2024-01-18,,Open,CAD,,35000,False
4259,ACCT-00004259,2085,5,191,2,2022-05-23,,Open,CAD,,,False
4260,ACCT-00004260,2086,4,131,1,2023-04-04,,Frozen,CAD,,,False
4261,ACCT-00004261,2086,6,213,8,2021-03-18,2021-08-23,Closed,CAD,5000,,False
4262,ACCT-00004262,2086,1,14,7,2022-11-09,,Open,CAD,1000,,False
4263,ACCT-00004263,2086,6,221,11,2022-01-04,,Open,CAD,,550000,False
4264,ACCT-00004264,2087,6,211,6,2025-01-26,,Open,CAD,,,False
4265,ACCT-00004265,2088,2,85,3,2020-09-12,,Open,CAD,,,False
4266,ACCT-00004266,2089,2,66,1,2022-06-27,,Open,CAD,,,False
4267,ACCT-00004267,2089,3,100,2,2025-08-23,,Open,CAD,,,False
4268,ACCT-00004268,2090,4,162,3,2024-08-22,,Open,CAD,,,False
4269,ACCT-00004269,2090,4,136,1,2024-05-25,,Open,CAD,,,False
4270,ACCT-00004270,2091,6,222,5,2023-11-19,,Open,CAD,,,False
4271,ACCT-00004271,2091,5,203,3,2023-11-19,,Open,CAD,,,False
4272,ACCT-00004272,2092,4,153,3,2024-06-30,,Frozen,CAD,,,False
4273,ACCT-00004273,2092,1,4,4,2024-06-04,,Open,USD,,,False
4274,ACCT-00004274,2092,2,81,1,2022-07-12,,Open,CAD,,,False
4275,ACCT-00004275,2093,3,94,2,2023-02-01,,Open,CAD,,,True
4276,ACCT-00004276,2093,5,187,10,2025-05-11,,Open,CAD,,65000,False
4277,ACCT-00004277,2093,6,223,7,2025-10-03,,Open,CAD,1000,,False
4278,ACCT-00004278,2094,4,167,1,2022-08-08,,Open,CAD,,,False
4279,ACCT-00004279,2094,4,163,4,2023-06-12,,Open,USD,,,False
4280,ACCT-00004280,2094,5,203,10,2020-11-22,,Open,CAD,,35000,False
4281,ACCT-00004281,2095,3,94,14,2021-06-07,,Open,CAD,,,True
4282,ACCT-00004282,2095,4,138,15,2020-09-30,,Open,CAD,,,False
4283,ACCT-00004283,2095,6,225,6,2024-02-28,,Open,CAD,,,False
4284,ACCT-00004284,2096,6,222,1,2024-09-19,,Open,CAD,,,True
4285,ACCT-00004285,2096,4,148,8,2025-04-21,,Open,CAD,10000,,False
4286,ACCT-00004286,2097,1,17,1,2023-12-28,,Open,CAD,,,False
4287,ACCT-00004287,2097,5,192,11,2022-06-25,,Open,CAD,,150000,False
4288,ACCT-00004288,2097,1,15,12,2025-10-05,,Open,CAD,,550000,False
4289,ACCT-00004289,2098,2,82,2,2025-09-02,,Open,CAD,,,False
4290,ACCT-00004290,2098,4,159,7,2025-09-02,,Dormant,CAD,1000,,False
4291,ACCT-00004291,2099,2,47,1,2025-09-01,,Open,CAD,,,False
4292,ACCT-00004292,2099,2,57,8,2021-01-18,,Open,CAD,1000,,False
4293,ACCT-00004293,2099,1,43,15,2025-10-28,,Open,CAD,,,False
4294,ACCT-00004294,2100,5,183,1,2025-03-13,,Open,CAD,,,False
4295,ACCT-00004295,2100,4,139,11,2024-04-02,,Open,CAD,,350000,False
4296,ACCT-00004296,2101,3,127,3,2025-09-24,,Open,CAD,,,False
4297,ACCT-00004297,2102,1,39,7,2025-07-18,,Open,CAD,20000,,False
4298,ACCT-00004298,2102,4,149,3,2025-07-18,,Open,CAD,,,False
4299,ACCT-00004299,2102,1,16,2,2025-07-18,,Open,CAD,,,False
4300,ACCT-00004300,2103,2,53,3,2024-10-30,,Open,CAD,,,False
4301,ACCT-00004301,2103,3,124,4,2024-02-20,,Open,USD,,,False
4302,ACCT-00004302,2103,3,123,7,2024-02-20,,Open,CAD,7500,,False
4303,ACCT-00004303,2104,1,40,3,2024-11-01,,Open,CAD,,,False
4304,ACCT-00004304,2104,6,225,5,2023-08-04,,Open,CAD,,,False
4305,ACCT-00004305,2105,2,83,2,2025-05-06,,Open,CAD,,,False
4306,ACCT-00004306,2106,4,135,5,2020-07-24,,Open,CAD,,,False
4307,ACCT-00004307,2106,1,10,15,2025-04-15,,Open,CAD,,,False
4308,ACCT-00004308,2107,5,177,11,2023-01-23,,Open,CAD,,550000,False
4309,ACCT-00004309,2107,4,168,3,2025-05-29,,Open,CAD,,,True
4310,ACCT-00004310,2108,1,2,9,2024-11-24,,Open,CAD,5000,,False
4311,ACCT-00004311,2108,1,28,3,2024-11-24,,Open,CAD,,,False
4312,ACCT-00004312,2108,3,127,11,2024-11-24,,Open,CAD,,150000,False
4313,ACCT-00004313,2108,1,13,7,2025-09-20,,Open,CAD,5000,,False
4314,ACCT-00004314,2109,2,56,1,2024-12-31,,Open,CAD,,,False
4315,ACCT-00004315,2110,6,213,2,2022-01-25,,Open,CAD,,,False
4316,ACCT-00004316,2110,3,96,4,2021-03-02,,Open,USD,,,False
4317,ACCT-00004317,2111,2,85,8,2023-04-24,,Open,CAD,3000,,False
4318,ACCT-00004318,2111,1,29,1,2023-12-31,,Open,CAD,,,False
4319,ACCT-00004319,2111,5,192,10,2021-05-20,2021-12-01,Closed,CAD,,15000,False
4320,ACCT-00004320,2112,5,171,2,2025-03-03,,Open,CAD,,,False
4321,ACCT-00004321,2112,1,16,7,2025-03-07,,Open,CAD,3000,,False
4322,ACCT-00004322,2113,3,118,3,2025-07-09,,Open,CAD,,,False
4323,ACCT-00004323,2114,2,49,5,2022-02-13,2023-11-17,Closed,CAD,,,False
4324,ACCT-00004324,2115,3,99,3,2025-10-16,,Open,CAD,,,False
4325,ACCT-00004325,2116,1,5,3,2025-08-23,,Open,CAD,,,False
4326,ACCT-00004326,2116,5,194,9,2025-08-23,,Open,CAD,2000,,False
4327,ACCT-00004327,2117,1,21,2,2025-10-24,,Open,CAD,,,False
4328,ACCT-00004328,2117,3,102,14,2023-12-06,,Open,CAD,,,True
4329,ACCT-00004329,2118,2,56,13,2024-07-23,,Open,CAD,,65000,False
4330,ACCT-00004330,2118,1,19,3,2025-05-11,,Open,CAD,,,False
4331,ACCT-00004331,2119,3,105,14,2025-01-09,,Open,CAD,,,False
4332,ACCT-00004332,2119,2,67,5,2025-03-12,,Open,CAD,,,False
4333,ACCT-00004333,2119,3,128,4,2025-01-09,,Open,USD,,,False
4334,ACCT-00004334,2119,5,187,3,2025-06-01,,Open,CAD,,,False
4335,ACCT-00004335,2120,3,101,7,2023-07-14,,Open,CAD,3000,,False
4336,ACCT-00004336,2120,1,22,1,2025-02-04,,Open,CAD,,,False
4337,ACCT-00004337,2121,5,185,1,2024-08-29,,Open,CAD,,,False
4338,ACCT-00004338,2122,5,204,2,2025-11-09,,Open,CAD,,,False
4339,ACCT-00004339,2122,4,145,3,2025-11-09,,Open,CAD,,,False
4340,ACCT-00004340,2123,6,220,3,2025-12-03,,Open,CAD,,,False
4341,ACCT-00004341,2124,5,173,1,2023-03-22,,Open,CAD,,,False
4342,ACCT-00004342,2125,5,194,2,2024-10-12,,Open,CAD,,,False
4343,ACCT-00004343,2125,1,37,14,2024-10-12,,Open,CAD,,,False
4344,ACCT-00004344,2126,5,188,5,2025-09-30,,Open,CAD,,,True
4345,ACCT-00004345,2127,5,200,1,2021-01-13,,Open,CAD,,,False
4346,ACCT-00004346,2127,5,172,8,2022-11-05,,Open,CAD,5000,,False
4347,ACCT-00004347,2128,5,177,5,2025-08-31,,Open,CAD,,,False
4348,ACCT-00004348,2128,2,68,2,2024-05-06,,Open,CAD,,,False
4349,ACCT-00004349,2129,5,192,2,2022-10-16,,Open,CAD,,,False
4350,ACCT-00004350,2130,5,199,1,2022-04-03,,Open,CAD,,,False
4351,ACCT-00004351,2131,5,207,5,2022-01-22,2023-08-16,Closed,CAD,,,False
4352,ACCT-00004352,2132,5,172,5,2025-05-25,,Open,CAD,,,False
4353,ACCT-00004353,2132,5,190,3,2025-05-25,,Open,CAD,,,False
4354,ACCT-00004354,2132,2,57,14,2025-05-25,,Open,CAD,,,False
4355,ACCT-00004355,2133,4,166,1,2025-01-20,,Open,CAD,,,False
4356,ACCT-00004356,2133,3,91,7,2025-01-20,,Open,CAD,3000,,False
4357,ACCT-00004357,2134,4,165,5,2025-10-11,,Open,CAD,,,False
4358,ACCT-00004358,2135,2,88,12,2025-10-20,,Open,CAD,,350000,True
4359,ACCT-00004359,2135,3,124,14,2025-10-20,,Open,CAD,,,False
4360,ACCT-00004360,2135,3,104,3,2025-10-20,,Open,CAD,,,False
4361,ACCT-00004361,2136,4,163,1,2025-09-07,,Open,CAD,,,False
4362,ACCT-00004362,2136,4,141,8,2024-10-24,,Open,CAD,2000,,False
4363,ACCT-00004363,2137,3,123,1,2023-04-30,,Open,CAD,,,False
4364,ACCT-00004364,2137,5,201,12,2024-11-05,,Open,CAD,,350000,False
4365,ACCT-00004365,2137,2,63,3,2024-10-21,2025-06-24,Closed,CAD,,,False
4366,ACCT-00004366,2138,2,49,1,2022-05-25,,Open,CAD,,,False
4367,ACCT-00004367,2139,2,74,5,2025-06-21,,Open,CAD,,,False
4368,ACCT-00004368,2139,2,55,6,2021-06-27,,Open,CAD,,,False
4369,ACCT-00004369,2139,2,86,3,2023-06-06,,Open,CAD,,,False
4370,ACCT-00004370,2140,5,191,7,2025-07-23,,Open,CAD,15000,,False
4371,ACCT-00004371,2140,1,28,2,2024-06-06,,Open,CAD,,,False
4372,ACCT-00004372,2140,5,186,3,2024-06-06,,Open,CAD,,,False
4373,ACCT-00004373,2140,3,125,1,2024-06-06,,Open,CAD,,,False
4374,ACCT-00004374,2141,2,74,1,2024-12-30,,Open,CAD,,,False
4375,ACCT-00004375,2141,3,125,10,2021-12-29,,Open,CAD,,35000,False
4376,ACCT-00004376,2141,6,216,15,2025-09-09,,Open,CAD,,,False
4377,ACCT-00004377,2142,5,189,2,2024-12-08,,Dormant,CAD,,,True
4378,ACCT-00004378,2142,2,68,3,2022-10-11,,Open,CAD,,,False
4379,ACCT-00004379,2142,6,220,7,2025-03-06,,Open,CAD,3000,,False
4380,ACCT-00004380,2143,4,167,2,2023-09-02,,Open,CAD,,,False
4381,ACCT-00004381,2143,2,72,15,2025-01-27,,Open,CAD,,,False
